question_type,dataset,family,model,prompt,calib_size,transfer_type,target,source,median_acc,raw_acc,delta_acc,median_bias,raw_bias,delta_bias,median_rstd,raw_rstd,delta_rstd
mcq,MMLU-STEM,Falcon,Falcon3-10B-Instruct,fewshot,800,baseline,MMLU-STEM,MMLU-STEM,0.6711068823342848,0.6688867745004757,0.002220107833809104,,,,0.0263502815687696,0.027905996882221614,-0.0015557153134520135
mcq,MMLU-STEM,Falcon,Falcon3-10B-Instruct,fewshot,1000,baseline,MMLU-STEM,MMLU-STEM,0.6711068823342848,0.6688867745004757,0.002220107833809104,,,,0.025503700458207157,0.027905996882221614,-0.002402296424014457
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,zeroshot,10,baseline,MMLU-STEM,MMLU-STEM,0.685220424992071,0.6980653346019664,-0.012844909609895372,,,,0.06842291770812775,0.002984178406870998,0.06543873930125675
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,zeroshot,20,baseline,MMLU-STEM,MMLU-STEM,0.6875681904447422,0.6980653346019664,-0.010497144157224247,,,,0.047135417716137155,0.002984178406870998,0.044151239309266156
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,zeroshot,50,baseline,MMLU-STEM,MMLU-STEM,0.6910878528385664,0.6980653346019664,-0.006977481763399962,,,,0.03581055064346564,0.002984178406870998,0.03282637223659464
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,zeroshot,200,baseline,MMLU-STEM,MMLU-STEM,0.6917221693625119,0.6980653346019664,-0.006343165239454551,,,,0.03326413324239458,0.002984178406870998,0.03027995483552358
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,zeroshot,400,baseline,MMLU-STEM,MMLU-STEM,0.6920393276244846,0.6980653346019664,-0.00602600697748179,,,,0.03262627275891896,0.002984178406870998,0.02964209435204796
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,zeroshot,600,baseline,MMLU-STEM,MMLU-STEM,0.6922832645284217,0.6980653346019664,-0.005782070073544698,,,,0.032089381897161755,0.002984178406870998,0.029105203490290756
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,zeroshot,800,baseline,MMLU-STEM,MMLU-STEM,0.6920393276244846,0.6980653346019664,-0.00602600697748179,,,,0.03275877824205665,0.002984178406870998,0.02977459983518565
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,zeroshot,1000,baseline,MMLU-STEM,MMLU-STEM,0.6917221693625119,0.6980653346019664,-0.006343165239454551,,,,0.033894751251245914,0.002984178406870998,0.030910572844374914
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,zeroshot,10,baseline,MMLU-STEM,MMLU-STEM,0.6797271754505212,0.668569616238503,0.01115755921201822,,,,0.07629766423261969,0.05530301581285809,0.020994648419761598
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,zeroshot,20,baseline,MMLU-STEM,MMLU-STEM,0.6820488423723439,0.668569616238503,0.013479226133840894,,,,0.06652121560804317,0.05530301581285809,0.011218199795185076
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,zeroshot,50,baseline,MMLU-STEM,MMLU-STEM,0.6830003171582619,0.668569616238503,0.014430700919758954,,,,0.06621326157824237,0.05530301581285809,0.010910245765384276
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,zeroshot,200,baseline,MMLU-STEM,MMLU-STEM,0.6831588962892483,0.668569616238503,0.014589280050745335,,,,0.06424695950242204,0.05530301581285809,0.00894394368956395
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,zeroshot,400,baseline,MMLU-STEM,MMLU-STEM,0.6837932128131938,0.668569616238503,0.015223596574690856,,,,0.06379852707852926,0.05530301581285809,0.00849551126567117
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,zeroshot,600,baseline,MMLU-STEM,MMLU-STEM,0.6837091140044459,0.668569616238503,0.015139497765942922,,,,0.06285510674429713,0.05530301581285809,0.007552090931439041
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,zeroshot,800,baseline,MMLU-STEM,MMLU-STEM,0.6841103710751665,0.668569616238503,0.015540754836663506,,,,0.06319911668789245,0.05530301581285809,0.00789610087503436
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,zeroshot,1000,baseline,MMLU-STEM,MMLU-STEM,0.684010152284264,0.668569616238503,0.01544053604576101,,,,0.06322176134259486,0.05530301581285809,0.007918745529736766
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,zeroshot,10,baseline,MMLU-STEM,MMLU-STEM,0.6203615604186489,0.6327307326355851,-0.01236917221693623,,,,0.08216664166375892,0.07043048408017506,0.011736157583583859
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,zeroshot,20,baseline,MMLU-STEM,MMLU-STEM,0.6233745639073898,0.6327307326355851,-0.009356168728195335,,,,0.07394698125706797,0.07043048408017506,0.0035164971768929104
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,zeroshot,50,baseline,MMLU-STEM,MMLU-STEM,0.6263875673961307,0.6327307326355851,-0.00634316523945444,,,,0.06182112466425552,0.07043048408017506,-0.008609359415919546
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,zeroshot,200,baseline,MMLU-STEM,MMLU-STEM,0.626111882899882,0.6327307326355851,-0.006618849735703147,,,,0.06250715387351558,0.07043048408017506,-0.007923330206659487
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,zeroshot,400,baseline,MMLU-STEM,MMLU-STEM,0.6260704091341579,0.6327307326355851,-0.006660323501427201,,,,0.05959434414455718,0.07043048408017506,-0.010836139935617883
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,zeroshot,600,baseline,MMLU-STEM,MMLU-STEM,0.6257532508721853,0.6327307326355851,-0.006977481763399851,,,,0.059903912831347536,0.07043048408017506,-0.010526571248827526
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,zeroshot,800,baseline,MMLU-STEM,MMLU-STEM,0.6257532508721853,0.6327307326355851,-0.006977481763399851,,,,0.059247636191470866,0.07043048408017506,-0.011182847888704196
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,zeroshot,1000,baseline,MMLU-STEM,MMLU-STEM,0.6260704091341579,0.6327307326355851,-0.006660323501427201,,,,0.05897976977819346,0.07043048408017506,-0.0114507143019816
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,zeroshot,10,baseline,MMLU-STEM,MMLU-STEM,0.6457342213764669,0.6447827465905487,0.0009514747859181716,,,,0.05827264049028509,0.048977730048619605,0.009294910441665485
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,zeroshot,20,baseline,MMLU-STEM,MMLU-STEM,0.6492229622581668,0.6447827465905487,0.004440215667618097,,,,0.049712243717510166,0.048977730048619605,0.0007345136688905601
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,zeroshot,50,baseline,MMLU-STEM,MMLU-STEM,0.6508087535680305,0.6447827465905487,0.00602600697748179,,,,0.05001248128625381,0.048977730048619605,0.0010347512376342044
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,zeroshot,200,baseline,MMLU-STEM,MMLU-STEM,0.6514430700919759,0.6447827465905487,0.006660323501427201,,,,0.04747573829088743,0.048977730048619605,-0.0015019917577321767
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,zeroshot,400,baseline,MMLU-STEM,MMLU-STEM,0.6511259118300031,0.6447827465905487,0.00634316523945444,,,,0.04681419478582763,0.048977730048619605,-0.002163535262791977
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,zeroshot,600,baseline,MMLU-STEM,MMLU-STEM,0.6514430700919759,0.6447827465905487,0.006660323501427201,,,,0.04651726043334446,0.048977730048619605,-0.002460469615275143
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,zeroshot,800,baseline,MMLU-STEM,MMLU-STEM,0.6518141311266709,0.6447827465905487,0.007031384536122176,,,,0.04633003236665175,0.048977730048619605,-0.0026476976819678547
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,zeroshot,1000,baseline,MMLU-STEM,MMLU-STEM,0.6511259118300031,0.6447827465905487,0.00634316523945444,,,,0.04688812944918068,0.048977730048619605,-0.002089600599438926
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,instronly,10,baseline,MMLU-STEM,MMLU-STEM,0.6820488423723439,0.6850618458610847,-0.003013003488740784,,,,0.0599646767954851,0.031729476925860534,0.02823519986962457
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,instronly,20,baseline,MMLU-STEM,MMLU-STEM,0.684744687599112,0.6850618458610847,-0.00031715826197264985,,,,0.03892826888800052,0.031729476925860534,0.007198791962139989
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,instronly,50,baseline,MMLU-STEM,MMLU-STEM,0.6860133206470028,0.6850618458610847,0.0009514747859181716,,,,0.0226846868703654,0.031729476925860534,-0.009044790055495133
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,instronly,200,baseline,MMLU-STEM,MMLU-STEM,0.6863304789089756,0.6850618458610847,0.0012686330478909325,,,,0.019463662454484693,0.031729476925860534,-0.012265814471375841
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,instronly,400,baseline,MMLU-STEM,MMLU-STEM,0.6860133206470028,0.6850618458610847,0.0009514747859181716,,,,0.018211579116824826,0.031729476925860534,-0.013517897809035707
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,instronly,600,baseline,MMLU-STEM,MMLU-STEM,0.6863304789089756,0.6850618458610847,0.0012686330478909325,,,,0.017661218568837192,0.031729476925860534,-0.014068258357023342
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,instronly,800,baseline,MMLU-STEM,MMLU-STEM,0.6863304789089756,0.6850618458610847,0.0012686330478909325,,,,0.017817706035349493,0.031729476925860534,-0.01391177089051104
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,instronly,1000,baseline,MMLU-STEM,MMLU-STEM,0.6865234375,0.6850618458610847,0.0014615916389153494,,,,0.019113723023959254,0.031729476925860534,-0.01261575390190128
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,instronly,10,baseline,MMLU-STEM,MMLU-STEM,0.6895020615287029,0.6882334284808119,0.0012686330478909325,,,,0.037921083538462005,0.045626412868206054,-0.007705329329744048
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,instronly,20,baseline,MMLU-STEM,MMLU-STEM,0.690453536314621,0.6882334284808119,0.002220107833809104,,,,0.030517663421432802,0.045626412868206054,-0.015108749446773252
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,instronly,50,baseline,MMLU-STEM,MMLU-STEM,0.6907706945765937,0.6882334284808119,0.002537266095781754,,,,0.03149393184567602,0.045626412868206054,-0.014132481022530036
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,instronly,200,baseline,MMLU-STEM,MMLU-STEM,0.6907706945765937,0.6882334284808119,0.002537266095781754,,,,0.029881665000634106,0.045626412868206054,-0.015744747867571948
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,instronly,400,baseline,MMLU-STEM,MMLU-STEM,0.6907706945765937,0.6882334284808119,0.002537266095781754,,,,0.028757483390118597,0.045626412868206054,-0.016868929478087456
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,instronly,600,baseline,MMLU-STEM,MMLU-STEM,0.6907706945765937,0.6882334284808119,0.002537266095781754,,,,0.02881890114474466,0.045626412868206054,-0.016807511723461392
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,instronly,800,baseline,MMLU-STEM,MMLU-STEM,0.6907706945765937,0.6882334284808119,0.002537266095781754,,,,0.02875434251190673,0.045626412868206054,-0.016872070356299323
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,instronly,1000,baseline,MMLU-STEM,MMLU-STEM,0.6907552083333334,0.6882334284808119,0.002521779852521444,,,,0.02909020584446681,0.045626412868206054,-0.016536207023739244
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,instronly,10,baseline,MMLU-STEM,MMLU-STEM,0.6194100856327307,0.6127497621313035,0.006660323501427201,,,,0.08658846636890717,0.10559931573297332,-0.01901084936406615
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,instronly,20,baseline,MMLU-STEM,MMLU-STEM,0.6209958769425944,0.6127497621313035,0.008246114811290894,,,,0.08033279204076371,0.10559931573297332,-0.025266523692209608
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,instronly,50,baseline,MMLU-STEM,MMLU-STEM,0.6238503013003489,0.6127497621313035,0.01110053916904541,,,,0.07088241683219193,0.10559931573297332,-0.03471689890078139
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,instronly,200,baseline,MMLU-STEM,MMLU-STEM,0.6241674595623216,0.6127497621313035,0.011417697431018059,,,,0.07022691727002484,0.10559931573297332,-0.035372398462948484
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,instronly,400,baseline,MMLU-STEM,MMLU-STEM,0.6244846178242943,0.6127497621313035,0.01173485569299082,,,,0.06804741986144107,0.10559931573297332,-0.03755189587153225
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,instronly,600,baseline,MMLU-STEM,MMLU-STEM,0.6248017760862671,0.6127497621313035,0.01205201395496358,,,,0.06912389045151249,0.10559931573297332,-0.03647542528146083
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,instronly,800,baseline,MMLU-STEM,MMLU-STEM,0.6248017760862671,0.6127497621313035,0.01205201395496358,,,,0.06887849325996175,0.10559931573297332,-0.036720822473011575
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,instronly,1000,baseline,MMLU-STEM,MMLU-STEM,0.6253255208333334,0.6127497621313035,0.012575758702029871,,,,0.06886034262336534,0.10559931573297332,-0.036738973109607984
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,instronly,10,baseline,MMLU-STEM,MMLU-STEM,0.6317792578496669,0.6289248334919124,0.0028544243577545148,,,,0.05891864206800215,0.0863209448328931,-0.027402302764890946
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,instronly,20,baseline,MMLU-STEM,MMLU-STEM,0.6328893117665715,0.6289248334919124,0.003964478274659067,,,,0.058221998497865274,0.0863209448328931,-0.028098946335027825
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,instronly,50,baseline,MMLU-STEM,MMLU-STEM,0.633999365683476,0.6289248334919124,0.005074532191563619,,,,0.056854054640944555,0.0863209448328931,-0.029466890191948543
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,instronly,200,baseline,MMLU-STEM,MMLU-STEM,0.6336822074215034,0.6289248334919124,0.004757373929590969,,,,0.05833095524780403,0.0863209448328931,-0.027989989585089067
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,instronly,400,baseline,MMLU-STEM,MMLU-STEM,0.6339131877437689,0.6289248334919124,0.004988354251856508,,,,0.05688598707316635,0.0863209448328931,-0.02943495775972675
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,instronly,600,baseline,MMLU-STEM,MMLU-STEM,0.633999365683476,0.6289248334919124,0.005074532191563619,,,,0.0565994373384043,0.0863209448328931,-0.0297215074944888
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,instronly,800,baseline,MMLU-STEM,MMLU-STEM,0.6338658146964856,0.6289248334919124,0.004940981204573203,,,,0.05647340994224396,0.0863209448328931,-0.02984753489064914
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,instronly,1000,baseline,MMLU-STEM,MMLU-STEM,0.6343165239454488,0.6289248334919124,0.00539169045353638,,,,0.05778487556902364,0.0863209448328931,-0.028536069263869458
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,fewshot,10,baseline,MMLU-STEM,MMLU-STEM,0.727243894703457,0.7370758008246114,-0.009831906121154477,,,,0.06427798806466423,0.027540819012891512,0.03673716905177271
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,fewshot,20,baseline,MMLU-STEM,MMLU-STEM,0.7323184268950206,0.7370758008246114,-0.004757373929590858,,,,0.042878346777090307,0.027540819012891512,0.015337527764198795
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,fewshot,50,baseline,MMLU-STEM,MMLU-STEM,0.7343799555978433,0.7370758008246114,-0.0026958452267681343,,,,0.026705288568305483,0.027540819012891512,-0.0008355304445860287
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,fewshot,200,baseline,MMLU-STEM,MMLU-STEM,0.7342213764668569,0.7370758008246114,-0.0028544243577545148,,,,0.01899701633216552,0.027540819012891512,-0.008543802680725993
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,fewshot,400,baseline,MMLU-STEM,MMLU-STEM,0.7331806453307366,0.7370758008246114,-0.003895155493874869,,,,0.018866456915238146,0.027540819012891512,-0.008674362097653366
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,fewshot,600,baseline,MMLU-STEM,MMLU-STEM,0.7335870599429115,0.7370758008246114,-0.0034887408816999255,,,,0.018689504652636205,0.027540819012891512,-0.008851314360255307
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,fewshot,800,baseline,MMLU-STEM,MMLU-STEM,0.7332699016809388,0.7370758008246114,-0.0038058991436726863,,,,0.01909649138671687,0.027540819012891512,-0.008444327626174641
mcq,MMLU-STEM,Gemma3,gemma-3-27b-pt,fewshot,1000,baseline,MMLU-STEM,MMLU-STEM,0.7332699016809388,0.7370758008246114,-0.0038058991436726863,,,,0.01800710626525628,0.027540819012891512,-0.009533712747635231
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,fewshot,10,baseline,MMLU-STEM,MMLU-STEM,0.7136060894386299,0.7139232477006026,-0.00031715826197264985,,,,0.033116150233275236,0.034150849323623736,-0.0010346990903484996
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,fewshot,20,baseline,MMLU-STEM,MMLU-STEM,0.7142404059625753,0.7139232477006026,0.00031715826197276087,,,,0.02821237291522115,0.034150849323623736,-0.005938476408402588
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,fewshot,50,baseline,MMLU-STEM,MMLU-STEM,0.7145575642245481,0.7139232477006026,0.0006343165239455217,,,,0.024756317034075614,0.034150849323623736,-0.009394532289548122
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,fewshot,200,baseline,MMLU-STEM,MMLU-STEM,0.7148294932229557,0.7139232477006026,0.0009062455223531884,,,,0.024690242477207892,0.034150849323623736,-0.009460606846415844
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,fewshot,400,baseline,MMLU-STEM,MMLU-STEM,0.7148747224865207,0.7139232477006026,0.0009514747859181716,,,,0.024587222095425666,0.034150849323623736,-0.00956362722819807
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,fewshot,600,baseline,MMLU-STEM,MMLU-STEM,0.7148747224865207,0.7139232477006026,0.0009514747859181716,,,,0.02474776733646256,0.034150849323623736,-0.009403081987161176
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,fewshot,800,baseline,MMLU-STEM,MMLU-STEM,0.7148747224865207,0.7139232477006026,0.0009514747859181716,,,,0.02457333536313702,0.034150849323623736,-0.009577513960486717
mcq,MMLU-STEM,Gemma3,gemma-3-27b-it,fewshot,1000,baseline,MMLU-STEM,MMLU-STEM,0.7148747224865207,0.7139232477006026,0.0009514747859181716,,,,0.024668094709209415,0.034150849323623736,-0.009482754614414321
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,fewshot,10,baseline,MMLU-STEM,MMLU-STEM,0.6390738978750397,0.6492229622581668,-0.010149064383127127,,,,0.08500464911439955,0.05799255192523902,0.027012097189160526
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,fewshot,20,baseline,MMLU-STEM,MMLU-STEM,0.6425626387567396,0.6492229622581668,-0.006660323501427201,,,,0.051557537224705005,0.05799255192523902,-0.0064350147005340155
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,fewshot,50,baseline,MMLU-STEM,MMLU-STEM,0.6449413257215351,0.6492229622581668,-0.004281636536631717,,,,0.03172240989520171,0.05799255192523902,-0.02627014203003731
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,fewshot,200,baseline,MMLU-STEM,MMLU-STEM,0.6444550163865101,0.6492229622581668,-0.004767945871656631,,,,0.021426557212822873,0.05799255192523902,-0.036565994712416144
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,fewshot,400,baseline,MMLU-STEM,MMLU-STEM,0.6439334023997771,0.6492229622581668,-0.005289559858389636,,,,0.023158516725581325,0.05799255192523902,-0.03483403519965769
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,fewshot,600,baseline,MMLU-STEM,MMLU-STEM,0.6438312718046305,0.6492229622581668,-0.005391690453536269,,,,0.023228943484416505,0.05799255192523902,-0.03476360844082252
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,fewshot,800,baseline,MMLU-STEM,MMLU-STEM,0.6435141135426578,0.6492229622581668,-0.0057088487155090295,,,,0.022127622585306976,0.05799255192523902,-0.035864929339932045
mcq,MMLU-STEM,Gemma3,gemma-3-12b-pt,fewshot,1000,baseline,MMLU-STEM,MMLU-STEM,0.6441484300666033,0.6492229622581668,-0.005074532191563508,,,,0.020507629733354286,0.05799255192523902,-0.037484922191884734
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,fewshot,10,baseline,MMLU-STEM,MMLU-STEM,0.6365799629857889,0.6362194735172851,0.0003604894685037552,,,,0.05342068704958051,0.06023605259793635,-0.006815365548355844
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,fewshot,20,baseline,MMLU-STEM,MMLU-STEM,0.6368537900412305,0.6362194735172851,0.0006343165239454107,,,,0.050769357520660946,0.06023605259793635,-0.009466695077275405
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,fewshot,50,baseline,MMLU-STEM,MMLU-STEM,0.6368537900412305,0.6362194735172851,0.0006343165239454107,,,,0.04743637657050699,0.06023605259793635,-0.01279967602742936
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,fewshot,200,baseline,MMLU-STEM,MMLU-STEM,0.6368537900412305,0.6362194735172851,0.0006343165239454107,,,,0.04830709221398534,0.06023605259793635,-0.011928960383951012
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,fewshot,400,baseline,MMLU-STEM,MMLU-STEM,0.6368537900412305,0.6362194735172851,0.0006343165239454107,,,,0.048275419572191614,0.06023605259793635,-0.011960633025744738
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,fewshot,600,baseline,MMLU-STEM,MMLU-STEM,0.6369731800766284,0.6362194735172851,0.000753706559343259,,,,0.048307071219508606,0.06023605259793635,-0.011928981378427746
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,fewshot,800,baseline,MMLU-STEM,MMLU-STEM,0.6368537900412305,0.6362194735172851,0.0006343165239454107,,,,0.04853261900338772,0.06023605259793635,-0.011703433594548632
mcq,MMLU-STEM,Gemma3,gemma-3-12b-it,fewshot,1000,baseline,MMLU-STEM,MMLU-STEM,0.6368537900412305,0.6362194735172851,0.0006343165239454107,,,,0.048754759493405395,0.06023605259793635,-0.011481293104530957
mcq,MMLU-STEM,Qwen2,Qwen2.5-14B,zeroshot,10,baseline,MMLU-STEM,MMLU-STEM,0.6400253726609578,0.6232159847764034,0.01680938788455444,,,,0.09199401517924108,0.05926610221729131,0.03272791296194977
mcq,MMLU-STEM,Qwen2,Qwen2.5-14B,zeroshot,20,baseline,MMLU-STEM,MMLU-STEM,0.6439898509356169,0.6232159847764034,0.020773866159213505,,,,0.08960041062149982,0.05926610221729131,0.030334308404208504
mcq,MMLU-STEM,Qwen2,Qwen2.5-14B,zeroshot,50,baseline,MMLU-STEM,MMLU-STEM,0.6441484300666033,0.6232159847764034,0.020932445290199886,,,,0.07926066200787918,0.05926610221729131,0.019994559790587868
mcq,MMLU-STEM,Qwen2,Qwen2.5-14B,zeroshot,200,baseline,MMLU-STEM,MMLU-STEM,0.6457342213764669,0.6232159847764034,0.022518236600063468,,,,0.08142995836536551,0.05926610221729131,0.0221638561480742
mcq,MMLU-STEM,Qwen2,Qwen2.5-14B,zeroshot,400,baseline,MMLU-STEM,MMLU-STEM,0.646685696162385,0.6232159847764034,0.02346971138598164,,,,0.07998936567266227,0.05926610221729131,0.020723263455370955
mcq,MMLU-STEM,Qwen2,Qwen2.5-14B,zeroshot,600,baseline,MMLU-STEM,MMLU-STEM,0.6463685379004123,0.6232159847764034,0.02315255312400888,,,,0.08196650009916266,0.05926610221729131,0.02270039788187135
