Question_Type,Dataset,Model_Family,Target_Model,Source_Model,Transfer_Type,Prompt,Batch_Size,median_acc,q25_acc,q75_acc,bias_median,acc_mean,best_acc,worst_acc
MCQ,MMLU-STEM,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Instruct,Cross,fewshot,500,0.6704166666666667,0.66875,0.6716666666666666,0.03187500000000001,0.6701916666666666,0.6754166666666667,0.6654166666666667
MCQ,MMLU-STEM,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Base,Cross,fewshot,500,0.6708333333333333,0.6704166666666667,0.6717708333333333,0.013750000000000005,0.6711041666666668,0.675,0.6691666666666667
MCQ,MMLU-STEM,Gemma3,gemma-3-27b-pt,gemma-3-27b-pt,Same,fewshot,500,0.7333333333333333,0.7316666666666667,0.7354166666666667,0.020000000000000004,0.7334241075745994,0.7391666666666666,0.7279166666666667
MCQ,MMLU-STEM,Gemma3,gemma-3-27b-it,gemma-3-27b-it,Same,fewshot,500,0.71625,0.715,0.7170833333333333,0.02500000000000001,0.7161706234711097,0.7195479280033487,0.7134030418250951
MCQ,MMLU-STEM,Gemma3,gemma-3-12b-pt,gemma-3-12b-pt,Same,fewshot,500,0.6479166666666667,0.64625,0.6494565217391305,0.012499999999999997,0.6477668404952475,0.65375,0.6407563025210085
MCQ,MMLU-STEM,Gemma3,gemma-3-12b-it,gemma-3-12b-it,Same,fewshot,500,0.6433333333333333,0.6420833333333333,0.6441666666666667,0.04958333333333331,0.6430803621898876,0.6458333333333334,0.6395981582251988
MCQ,MMLU-STEM,Gemma3,gemma-3-27b-pt,gemma-3-27b-it,Cross,fewshot,500,0.673125,0.658125,0.685,0.22729166666666667,0.6719458333333331,0.725,0.62625
MCQ,MMLU-STEM,Gemma3,gemma-3-27b-pt,gemma-3-12b-pt,Cross,fewshot,500,0.735,0.7340625,0.7370833333333333,0.04249999999999998,0.73525,0.7391666666666666,0.7295833333333334
MCQ,MMLU-STEM,Gemma3,gemma-3-27b-pt,gemma-3-12b-it,Cross,fewshot,500,0.6822916666666667,0.6754166666666667,0.69,0.20645833333333333,0.6816916666666666,0.7045833333333333,0.6416666666666667
MCQ,MMLU-STEM,Gemma3,gemma-3-27b-it,gemma-3-27b-pt,Cross,fewshot,500,0.71375,0.7125,0.7145833333333333,0.04333333333333331,0.7136083333333335,0.7166666666666667,0.7104166666666667
MCQ,MMLU-STEM,Gemma3,gemma-3-27b-it,gemma-3-12b-pt,Cross,fewshot,500,0.7154166666666667,0.715,0.71625,0.03749999999999999,0.7154916666666667,0.7179166666666666,0.7120833333333333
MCQ,MMLU-STEM,Gemma3,gemma-3-27b-it,gemma-3-12b-it,Cross,fewshot,500,0.71625,0.7154166666666667,0.7170833333333333,0.025416666666666657,0.7162291666666667,0.71875,0.7141666666666666
MCQ,MMLU-STEM,Gemma3,gemma-3-12b-pt,gemma-3-27b-pt,Cross,fewshot,500,0.6529166666666667,0.6516666666666666,0.6558333333333334,0.07833333333333335,0.6536333333333334,0.6616666666666666,0.6470833333333333
MCQ,MMLU-STEM,Gemma3,gemma-3-12b-pt,gemma-3-27b-it,Cross,fewshot,500,0.58125,0.5678124999999999,0.5938541666666667,0.299375,0.5807625000000001,0.6454166666666666,0.5325
MCQ,MMLU-STEM,Gemma3,gemma-3-12b-pt,gemma-3-12b-it,Cross,fewshot,500,0.59125,0.5810416666666667,0.6,0.26979166666666665,0.5897458333333333,0.6166666666666667,0.5491666666666667
MCQ,MMLU-STEM,Gemma3,gemma-3-12b-it,gemma-3-27b-pt,Cross,fewshot,500,0.645,0.6445833333333333,0.6458333333333334,0.07208333333333333,0.6451083333333334,0.6466666666666666,0.6433333333333333
MCQ,MMLU-STEM,Gemma3,gemma-3-12b-it,gemma-3-27b-it,Cross,fewshot,500,0.64375,0.6429166666666667,0.6442708333333333,0.05125,0.6435333333333333,0.64625,0.6408333333333334
MCQ,MMLU-STEM,Gemma3,gemma-3-12b-it,gemma-3-12b-pt,Cross,fewshot,500,0.6458333333333334,0.6454166666666666,0.64625,0.06875000000000002,0.6458833333333334,0.6475,0.6445833333333333
MCQ,MMLU-STEM,Llama3,Llama-3.1-8B,Llama-3.1-8B,Same,fewshot,500,0.5233333333333333,0.5216666666666666,0.5258333333333334,0.01974789915966385,0.5233643966112733,0.5291666666666667,0.5156989247311828
MCQ,MMLU-STEM,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct,Same,fewshot,500,0.5608333333333333,0.5591666666666667,0.5633333333333334,0.041666666666666685,0.5610349583556715,0.5691666666666667,0.5554166666666667
MCQ,MMLU-STEM,Llama3,Llama-3.1-70B,Llama-3.1-70B,Same,fewshot,500,0.6383333333333333,0.6366666666666667,0.6408333333333334,0.028333333333333363,0.6385372263058344,0.6475,0.6269011406844106
MCQ,MMLU-STEM,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B-Instruct,Same,fewshot,500,0.72625,0.7241666666666666,0.7275,0.027511463109629042,0.7257456095791952,0.7316666666666667,0.71625
MCQ,MMLU-STEM,Llama3,Llama-3.1-8B,Llama-3.1-8B-Instruct,Cross,fewshot,500,0.505625,0.49875,0.51375,0.23041666666666666,0.5050124999999999,0.5304166666666666,0.47458333333333336
MCQ,MMLU-STEM,Llama3,Llama-3.1-8B,Llama-3.1-70B,Cross,fewshot,500,0.5179166666666667,0.5141666666666667,0.5204166666666666,0.16708333333333333,0.5168916666666667,0.5258333333333334,0.50125
MCQ,MMLU-STEM,Llama3,Llama-3.1-8B,Llama-3.1-70B-Instruct,Cross,fewshot,500,0.5118750000000001,0.5066666666666667,0.5175,0.16020833333333337,0.5114125,0.5233333333333333,0.4725
MCQ,MMLU-STEM,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B,Cross,fewshot,500,0.56875,0.5683333333333334,0.5704166666666667,0.05562499999999999,0.5689541666666666,0.5716666666666667,0.565
MCQ,MMLU-STEM,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B,Cross,fewshot,500,0.56375,0.56125,0.5654166666666667,0.07125,0.5633208333333334,0.5708333333333333,0.55375
MCQ,MMLU-STEM,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B-Instruct,Cross,fewshot,500,0.5633333333333334,0.5604166666666667,0.565,0.08395833333333333,0.5627375,0.5704166666666667,0.5495833333333333
MCQ,MMLU-STEM,Llama3,Llama-3.1-70B,Llama-3.1-8B,Cross,fewshot,500,0.6354166666666666,0.6345833333333334,0.6375,0.07208333333333333,0.6356375,0.6391666666666667,0.6320833333333333
MCQ,MMLU-STEM,Llama3,Llama-3.1-70B,Llama-3.1-8B-Instruct,Cross,fewshot,500,0.6216666666666666,0.6157291666666667,0.62625,0.17145833333333335,0.6209375,0.6358333333333334,0.6025
MCQ,MMLU-STEM,Llama3,Llama-3.1-70B,Llama-3.1-70B-Instruct,Cross,fewshot,500,0.635,0.6320833333333333,0.6379166666666667,0.09833333333333336,0.6346291666666667,0.6425,0.6204166666666666
MCQ,MMLU-STEM,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B,Cross,fewshot,500,0.7266666666666667,0.72625,0.7270833333333333,0.02124999999999999,0.7267291666666665,0.7283333333333334,0.7254166666666667
MCQ,MMLU-STEM,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B-Instruct,Cross,fewshot,500,0.7225,0.72,0.72375,0.05916666666666667,0.7216999999999999,0.72625,0.7116666666666667
MCQ,MMLU-STEM,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B,Cross,fewshot,500,0.7266666666666667,0.7261458333333333,0.7279166666666667,0.048750000000000016,0.7268875,0.7304166666666667,0.72125
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-3B-Base,Falcon3-3B-Base,Same,zeroshot,500,0.4259153064533564,0.42477272727272725,0.42721590909090906,0.041477272727272724,0.425628721471214,0.43203722166832836,0.4076923076923077
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Instruct,Same,zeroshot,500,0.4484090909090909,0.4475,0.4497185229084284,0.10136363636363635,0.44904992912218816,0.4673076923076923,0.44477272727272726
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-10B-Base,Falcon3-10B-Base,Same,zeroshot,500,0.46693181818181817,0.4658180319907417,0.46795454545454546,0.0515909090909091,0.4668659696025651,0.47348394768133173,0.4526782118405155
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Instruct,Same,zeroshot,500,0.42613636363636365,0.424731353389199,0.4275,0.08318181818181819,0.4262868849608068,0.4447653429602888,0.4176399516713653
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-3B-Base,Falcon3-3B-Instruct,Cross,zeroshot,500,0.40954545454545455,0.4017613636363636,0.4152272727272727,0.2985227272727273,0.40747272727272715,0.42318181818181816,0.37886363636363635
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-3B-Base,Falcon3-10B-Base,Cross,zeroshot,500,0.4072727272727273,0.4043181818181818,0.40892045454545456,0.24500000000000002,0.4071068181818181,0.4188636363636364,0.3952272727272727
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-3B-Base,Falcon3-10B-Instruct,Cross,zeroshot,500,0.36,0.3572159090909091,0.3640909090909091,0.40863636363636363,0.3602068181818182,0.36977272727272725,0.34954545454545455
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Base,Cross,zeroshot,500,0.4459090909090909,0.4456818181818182,0.4461363636363636,0.04931818181818182,0.4458704545454545,0.4465909090909091,0.44477272727272726
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Base,Cross,zeroshot,500,0.4440909090909091,0.4434090909090909,0.44477272727272726,0.08681818181818182,0.4441522727272728,0.4470454545454545,0.44136363636363635
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Instruct,Cross,zeroshot,500,0.3975,0.3963068181818182,0.3990909090909091,0.23545454545454544,0.3977022727272727,0.4040909090909091,0.39295454545454545
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-10B-Base,Falcon3-3B-Base,Cross,zeroshot,500,0.4727272727272727,0.4722727272727273,0.47363636363636363,0.17954545454545454,0.4728863636363637,0.4759090909090909,0.46863636363636363
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-10B-Base,Falcon3-3B-Instruct,Cross,zeroshot,500,0.4489772727272727,0.4394886363636364,0.4567045454545455,0.3039772727272727,0.44692727272727273,0.475,0.4043181818181818
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-10B-Base,Falcon3-10B-Instruct,Cross,zeroshot,500,0.41056818181818183,0.4067613636363636,0.41397727272727275,0.37124999999999997,0.41045909090909094,0.4222727272727273,0.39590909090909093
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Base,Cross,zeroshot,500,0.2913636363636364,0.29045454545454547,0.2918181818181818,0.6647727272727273,0.2912363636363636,0.29363636363636364,0.2881818181818182
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Instruct,Cross,zeroshot,500,0.2727272727272727,0.2706818181818182,0.2752840909090909,0.6979545454545455,0.27315909090909096,0.2865909090909091,0.2656818181818182
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Base,Cross,zeroshot,500,0.3140909090909091,0.3131818181818182,0.31613636363636366,0.5956818181818182,0.3146977272727273,0.3231818181818182,0.3079545454545455
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,gemma-3-27b-pt,Same,zeroshot,500,0.6277272727272727,0.6247087535390274,0.6303977272727272,0.05590909090909091,0.6275537301504891,0.6480769230769231,0.617148554336989
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,gemma-3-27b-it,Same,zeroshot,500,0.6661363636363636,0.6652272727272728,0.6672727272727272,0.10227272727272727,0.6668483543154041,0.6884615384615385,0.6629545454545455
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,gemma-3-12b-pt,Same,zeroshot,500,0.5754545454545454,0.5739204545454546,0.5774431818181818,0.11469381688466113,0.5766506586569724,0.6096153846153847,0.5684090909090909
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,gemma-3-12b-it,Same,zeroshot,500,0.5972727272727273,0.5963636363636363,0.5979545454545454,0.1336363636363636,0.5973977289623997,0.6115384615384616,0.5875956504228755
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,gemma-3-27b-it,Cross,zeroshot,500,0.5196590909090909,0.5076136363636363,0.5269886363636364,0.38909090909090904,0.5178204545454546,0.553409090909091,0.47954545454545455
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,gemma-3-12b-pt,Cross,zeroshot,500,0.6204545454545455,0.6188636363636364,0.6250568181818181,0.10409090909090908,0.62235,0.6372727272727273,0.6118181818181818
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,gemma-3-12b-it,Cross,zeroshot,500,0.6192045454545454,0.6142045454545454,0.6240909090909091,0.21079545454545456,0.6198431818181818,0.64,0.6038636363636364
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,gemma-3-27b-pt,Cross,zeroshot,500,0.6545454545454545,0.6538636363636363,0.6561363636363636,0.07874999999999999,0.6548909090909092,0.6579545454545455,0.6518181818181819
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,gemma-3-12b-pt,Cross,zeroshot,500,0.6572727272727272,0.6567613636363636,0.6581818181818182,0.07363636363636362,0.6574454545454544,0.6602272727272728,0.6552272727272728
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,gemma-3-12b-it,Cross,zeroshot,500,0.6680681818181818,0.6668181818181819,0.6693181818181818,0.058409090909090904,0.6680454545454546,0.6715909090909091,0.6622727272727272
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,gemma-3-27b-pt,Cross,zeroshot,500,0.5740909090909091,0.5720454545454545,0.5797727272727272,0.14511363636363636,0.5757318181818182,0.5813636363636364,0.57
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,gemma-3-27b-it,Cross,zeroshot,500,0.48102272727272727,0.4725,0.4873863636363636,0.4042045454545454,0.47985,0.49568181818181817,0.45227272727272727
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,gemma-3-12b-it,Cross,zeroshot,500,0.55375,0.5515340909090909,0.555965909090909,0.2273863636363636,0.5536886363636363,0.5634090909090909,0.5440909090909091
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,gemma-3-27b-pt,Cross,zeroshot,500,0.5986363636363636,0.5984090909090909,0.5990909090909091,0.13840909090909093,0.5987704545454546,0.5997727272727272,0.5977272727272728
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,gemma-3-27b-it,Cross,zeroshot,500,0.5843181818181818,0.5834090909090909,0.585,0.1335227272727273,0.5840250000000001,0.5861363636363637,0.5786363636363636
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,gemma-3-12b-pt,Cross,zeroshot,500,0.5973863636363637,0.5970454545454545,0.5979545454545454,0.1415909090909091,0.5974999999999999,0.5988636363636364,0.5963636363636363
MCQ,MMLU-HUMANITIES,Llama3,Llama-3.1-8B,Llama-3.1-8B,Same,zeroshot,500,0.44852272727272724,0.44727272727272727,0.45045454545454544,0.07227272727272728,0.4496835615465844,0.47115384615384615,0.44295454545454543
MCQ,MMLU-HUMANITIES,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct,Same,zeroshot,500,0.5390909090909091,0.5372727272727272,0.5406818181818182,0.09906882120437109,0.5390267530019235,0.5509025270758122,0.5324204591220298
MCQ,MMLU-HUMANITIES,Llama3,Llama-3.1-70B,Llama-3.1-70B,Same,zeroshot,500,0.5531818181818182,0.5511363636363636,0.5559090909090909,0.08272727272727273,0.5543301149402836,0.5856980703745743,0.5445454545454546
MCQ,MMLU-HUMANITIES,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B-Instruct,Same,zeroshot,500,0.7459090909090909,0.7445454545454545,0.746815146235878,0.08131442385680876,0.7456638708669002,0.75,0.7366787377133989
MCQ,MMLU-HUMANITIES,Llama3,Llama-3.1-8B,Llama-3.1-8B-Instruct,Cross,zeroshot,500,0.41545454545454547,0.4113068181818182,0.419375,0.3714772727272727,0.4148795454545454,0.4284090909090909,0.39545454545454545
MCQ,MMLU-HUMANITIES,Llama3,Llama-3.1-8B,Llama-3.1-70B,Cross,zeroshot,500,0.43829545454545454,0.4348863636363636,0.44227272727272726,0.2722727272727272,0.4380727272727272,0.44636363636363635,0.4243181818181818
MCQ,MMLU-HUMANITIES,Llama3,Llama-3.1-8B,Llama-3.1-70B-Instruct,Cross,zeroshot,500,0.43625,0.4288068181818182,0.44227272727272726,0.3328409090909091,0.4344022727272728,0.4506818181818182,0.3927272727272727
MCQ,MMLU-HUMANITIES,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B,Cross,zeroshot,500,0.5432954545454546,0.5422727272727272,0.5452272727272728,0.18977272727272726,0.5435590909090909,0.5475,0.5375
MCQ,MMLU-HUMANITIES,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B,Cross,zeroshot,500,0.5219318181818182,0.5144318181818182,0.525,0.2994318181818182,0.5202022727272727,0.5327272727272727,0.5029545454545454
MCQ,MMLU-HUMANITIES,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B-Instruct,Cross,zeroshot,500,0.5098863636363636,0.503125,0.5161931818181817,0.33636363636363636,0.5099636363636363,0.5295454545454545,0.48522727272727273
MCQ,MMLU-HUMANITIES,Llama3,Llama-3.1-70B,Llama-3.1-8B,Cross,zeroshot,500,0.550340909090909,0.5477272727272727,0.5518749999999999,0.24795454545454543,0.5501818181818181,0.5620454545454545,0.5438636363636363
MCQ,MMLU-HUMANITIES,Llama3,Llama-3.1-70B,Llama-3.1-8B-Instruct,Cross,zeroshot,500,0.4996590909090909,0.4934090909090909,0.5030113636363636,0.37329545454545454,0.4980977272727273,0.5265909090909091,0.4738636363636364
MCQ,MMLU-HUMANITIES,Llama3,Llama-3.1-70B,Llama-3.1-70B-Instruct,Cross,zeroshot,500,0.535,0.5278977272727272,0.5432954545454546,0.23443181818181819,0.5353818181818181,0.5593181818181818,0.49977272727272726
MCQ,MMLU-HUMANITIES,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B,Cross,zeroshot,500,0.7472727272727273,0.7468181818181818,0.7477272727272727,0.06840909090909092,0.7473272727272728,0.7486363636363637,0.7452272727272727
MCQ,MMLU-HUMANITIES,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B-Instruct,Cross,zeroshot,500,0.7384090909090909,0.7377272727272727,0.7388636363636364,0.11181818181818182,0.7382136363636362,0.7418181818181818,0.7331818181818182
MCQ,MMLU-HUMANITIES,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B,Cross,zeroshot,500,0.7481818181818182,0.7472727272727273,0.7486363636363637,0.07068181818181818,0.7481340909090909,0.7513636363636363,0.7461363636363636
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-3B-Base,Falcon3-3B-Base,Same,instronly,500,0.4301799000232504,0.4288636363636364,0.43130681818181815,0.11136363636363639,0.4303034557899798,0.4449489216799092,0.4218931475029036
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Instruct,Same,instronly,500,0.4552272727272727,0.45431818181818184,0.45636363636363636,0.07681818181818184,0.45565249036604616,0.4729241877256318,0.450664518727346
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-10B-Base,Falcon3-10B-Base,Same,instronly,500,0.5597934484214973,0.5588653314631167,0.560872067884553,0.09556818181818183,0.5596732779286134,0.5675368898978433,0.5469190495368506
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Instruct,Same,instronly,500,0.5752272727272727,0.5745454545454546,0.5763636363636364,0.0631010161063669,0.575510592524782,0.584247258225324,0.5692307692307692
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-3B-Base,Falcon3-3B-Instruct,Cross,instronly,500,0.37136363636363634,0.3629545454545455,0.3765909090909091,0.4921590909090909,0.3701,0.39,0.34295454545454546
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-3B-Base,Falcon3-10B-Base,Cross,instronly,500,0.41852272727272727,0.4159090909090909,0.42113636363636364,0.2484090909090909,0.41847954545454535,0.42818181818181816,0.4090909090909091
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-3B-Base,Falcon3-10B-Instruct,Cross,instronly,500,0.39749999999999996,0.39255681818181815,0.40079545454545457,0.3667045454545455,0.3969500000000001,0.4134090909090909,0.37318181818181817
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Base,Cross,instronly,500,0.45193181818181816,0.4515909090909091,0.45227272727272727,0.1340909090909091,0.45183636363636365,0.45295454545454544,0.45
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Base,Cross,instronly,500,0.44875,0.44767045454545457,0.45,0.17147727272727276,0.44865681818181813,0.45204545454545453,0.44477272727272726
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Instruct,Cross,instronly,500,0.45454545454545453,0.45386363636363636,0.45545454545454545,0.07386363636363635,0.4546818181818182,0.45795454545454545,0.45181818181818184
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-10B-Base,Falcon3-3B-Base,Cross,instronly,500,0.5579545454545455,0.5575,0.5584090909090909,0.13,0.5579363636363636,0.56,0.5559090909090909
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-10B-Base,Falcon3-3B-Instruct,Cross,instronly,500,0.5336363636363637,0.5293181818181818,0.5379545454545455,0.27,0.5330363636363636,0.5461363636363636,0.5031818181818182
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-10B-Base,Falcon3-10B-Instruct,Cross,instronly,500,0.5427272727272727,0.5396590909090909,0.5454545454545454,0.1646590909090909,0.5425568181818181,0.5518181818181818,0.5288636363636363
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Base,Cross,instronly,500,0.5638636363636363,0.5634090909090909,0.5643181818181818,0.07295454545454545,0.5639068181818181,0.5663636363636364,0.5622727272727273
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Instruct,Cross,instronly,500,0.5772727272727273,0.5763636363636364,0.5781818181818181,0.12056818181818182,0.577075,0.5804545454545454,0.5725
MCQ,MMLU-HUMANITIES,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Base,Cross,instronly,500,0.5501136363636363,0.5472727272727272,0.5529545454545455,0.10704545454545455,0.5500431818181819,0.5570454545454545,0.5431818181818182
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,gemma-3-27b-pt,Same,instronly,500,0.61,0.608465909090909,0.6111268917857217,0.12136363636363637,0.6093248753629149,0.6143181818181818,0.5846153846153846
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,gemma-3-27b-it,Same,instronly,500,0.6670454545454545,0.6663614460344611,0.6679545454545455,0.07727272727272727,0.6669108445711888,0.6786307743436357,0.6503972758229285
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-12b-pt,gemma-3-12b-pt,Same,instronly,500,0.5793181818181818,0.5772727272727273,0.5811363636363637,0.1005681818181818,0.5798420193900511,0.5970488081725313,0.5725
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-12b-it,gemma-3-12b-it,Same,instronly,500,0.5859090909090909,0.5850332461923164,0.5869985065525652,0.13136363636363635,0.5860819245406765,0.5913734392735528,0.5803463552154652
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,gemma-3-27b-it,Cross,instronly,500,0.3919318181818182,0.3740909090909091,0.40857954545454545,0.6019318181818182,0.3918477272727273,0.465,0.3322727272727273
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,gemma-3-12b-pt,Cross,instronly,500,0.5976136363636364,0.5961363636363637,0.5995454545454545,0.17352272727272727,0.5977681818181818,0.6043181818181819,0.5913636363636363
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-27b-pt,gemma-3-12b-it,Cross,instronly,500,0.5236363636363637,0.5124431818181818,0.5352840909090909,0.3325,0.5213409090909091,0.5609090909090909,0.46454545454545454
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,gemma-3-27b-pt,Cross,instronly,500,0.6586363636363637,0.6579545454545455,0.6588636363636363,0.10977272727272729,0.6585159090909091,0.6602272727272728,0.6563636363636364
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,gemma-3-12b-pt,Cross,instronly,500,0.6584090909090909,0.6581818181818182,0.6586363636363637,0.10522727272727272,0.6583636363636365,0.6590909090909091,0.6575
MCQ,MMLU-HUMANITIES,Gemma3,gemma-3-27b-it,gemma-3-12b-it,Cross,instronly,500,0.6654545454545454,0.6647727272727273,0.6665909090909091,0.07227272727272727,0.6655568181818182,0.6697727272727273,0.6613636363636364
