Question_Type,Target_Dataset,Source_Dataset,Transfer_Type,Model_Family,Model,Prompt,Batch_Size,median_acc,q25_acc,q75_acc,bias_median,acc_mean,best_run_acc,worst_run_acc
YN,ARITH,COMPS,Cross,Llama3,Llama-3.1-70B-Instruct,fewshot,500,0.9966666666666667,0.995,0.9966666666666667,0.0016666666666666774,0.9959083333333335,0.9966666666666667,0.9933333333333333
YN,ARITH,EWOK,Cross,Llama3,Llama-3.1-70B-Instruct,fewshot,500,0.9966666666666667,0.9958333333333333,0.9966666666666667,0.0,0.9962166666666668,0.9966666666666667,0.995
YN,BABI,BABI,Same,Falcon,Falcon3-3B-Base,zeroshot,500,0.8366666666666667,0.8341666666666666,0.8387616237482117,0.04208333333333332,0.8365865046307236,0.8416666666666667,0.83
YN,BABI,ARITH,Cross,Falcon,Falcon3-3B-Base,zeroshot,500,0.7633333333333333,0.7483333333333333,0.7666666666666667,0.20124999999999998,0.7584250000000001,0.7916666666666666,0.725
YN,BABI,COMPS,Cross,Falcon,Falcon3-3B-Base,zeroshot,500,0.795,0.7891666666666667,0.8008333333333333,0.10999999999999999,0.7948083333333333,0.8241666666666667,0.7633333333333333
YN,BABI,EWOK,Cross,Falcon,Falcon3-3B-Base,zeroshot,500,0.8366666666666667,0.8341666666666666,0.8377083333333334,0.03041666666666666,0.8362916666666667,0.8408333333333333,0.8325
YN,BABI,BABI,Same,Falcon,Falcon3-3B-Instruct,zeroshot,500,0.8333333333333334,0.8325,0.8358333333333333,0.027499999999999997,0.833981822883997,0.8425,0.8306306306306306
YN,BABI,ARITH,Cross,Falcon,Falcon3-3B-Instruct,zeroshot,500,0.8141666666666667,0.8075,0.8183333333333334,0.16416666666666668,0.8124833333333332,0.8308333333333333,0.7908333333333334
YN,BABI,COMPS,Cross,Falcon,Falcon3-3B-Instruct,zeroshot,500,0.7516666666666667,0.7483333333333333,0.7658333333333334,0.245,0.7534999999999998,0.785,0.7033333333333334
YN,BABI,EWOK,Cross,Falcon,Falcon3-3B-Instruct,zeroshot,500,0.8258333333333333,0.8233333333333334,0.8302083333333333,0.14166666666666666,0.8277666666666668,0.8458333333333333,0.8166666666666667
YN,BABI,BABI,Same,Falcon,Falcon3-10B-Base,zeroshot,500,0.9106531531531532,0.9091666666666667,0.9116666666666666,0.03208333333333331,0.9103856031149368,0.9141666666666667,0.9046025104602511
YN,BABI,ARITH,Cross,Falcon,Falcon3-10B-Base,zeroshot,500,0.9108333333333334,0.91,0.9116666666666666,0.03249999999999997,0.9101583333333332,0.9133333333333333,0.8883333333333333
YN,BABI,COMPS,Cross,Falcon,Falcon3-10B-Base,zeroshot,500,0.9108333333333334,0.9091666666666667,0.9116666666666666,0.035,0.9098749999999999,0.9133333333333333,0.8983333333333333
YN,BABI,EWOK,Cross,Falcon,Falcon3-10B-Base,zeroshot,500,0.9116666666666666,0.9108333333333334,0.9125,0.02041666666666668,0.9116999999999997,0.9133333333333333,0.9091666666666667
YN,BABI,BABI,Same,Falcon,Falcon3-10B-Instruct,zeroshot,500,0.9058333333333334,0.9041666666666667,0.9066666666666666,0.025833333333333347,0.9053833679899136,0.9087749782797567,0.9008333333333334
YN,BABI,ARITH,Cross,Falcon,Falcon3-10B-Instruct,zeroshot,500,0.9041666666666667,0.903125,0.905,0.033333333333333326,0.9038333333333333,0.9091666666666667,0.8983333333333333
YN,BABI,COMPS,Cross,Falcon,Falcon3-10B-Instruct,zeroshot,500,0.9116666666666666,0.9097916666666667,0.9125,0.01416666666666666,0.9107666666666665,0.9141666666666667,0.9041666666666667
YN,BABI,EWOK,Cross,Falcon,Falcon3-10B-Instruct,zeroshot,500,0.9108333333333334,0.9091666666666667,0.9116666666666666,0.0050000000000000044,0.9107,0.9141666666666667,0.9058333333333334
YN,BABI,BABI,Same,Gemma3,gemma-3-27b-pt,zeroshot,500,0.8633333333333333,0.8607752504173622,0.865,0.006666666666666682,0.8629252459825022,0.8677824267782427,0.8566666666666667
YN,BABI,ARITH,Cross,Gemma3,gemma-3-27b-pt,zeroshot,500,0.7641666666666667,0.7641666666666667,0.7966666666666666,0.1975,0.7778333333333333,0.8258333333333333,0.7308333333333333
YN,BABI,COMPS,Cross,Gemma3,gemma-3-27b-pt,zeroshot,500,0.6895833333333333,0.6641666666666667,0.6966666666666667,0.30875,0.6800333333333336,0.7008333333333333,0.6225
YN,BABI,EWOK,Cross,Gemma3,gemma-3-27b-pt,zeroshot,500,0.8491666666666666,0.8366666666666667,0.85,0.035833333333333356,0.8444916666666664,0.85,0.8366666666666667
YN,BABI,BABI,Same,Gemma3,gemma-3-27b-it,zeroshot,500,0.9241666666666667,0.9227830774523467,0.925,0.028749999999999998,0.9237861466798697,0.9283333333333333,0.9158333333333334
YN,BABI,ARITH,Cross,Gemma3,gemma-3-27b-it,zeroshot,500,0.9091666666666667,0.9058333333333334,0.9175,0.009166666666666656,0.9112083333333332,0.9258333333333333,0.8908333333333334
YN,BABI,COMPS,Cross,Gemma3,gemma-3-27b-it,zeroshot,500,0.9258333333333333,0.925,0.9258333333333333,0.0625,0.9255749999999998,0.9283333333333333,0.9241666666666667
YN,BABI,EWOK,Cross,Gemma3,gemma-3-27b-it,zeroshot,500,0.9175,0.9141666666666667,0.91875,0.01416666666666666,0.916675,0.9225,0.9091666666666667
YN,BABI,BABI,Same,Gemma3,gemma-3-12b-pt,zeroshot,500,0.7925,0.7891666666666667,0.795,0.12208333333333335,0.7925354050109399,0.8091666666666667,0.7816666666666666
YN,BABI,ARITH,Cross,Gemma3,gemma-3-12b-pt,zeroshot,500,0.8420833333333333,0.8383333333333334,0.8525,0.03208333333333334,0.8449416666666668,0.8525,0.8383333333333334
YN,BABI,COMPS,Cross,Gemma3,gemma-3-12b-pt,zeroshot,500,0.5108333333333334,0.5108333333333334,0.5141666666666667,0.48916666666666664,0.518075,0.5425,0.5075
YN,BABI,EWOK,Cross,Gemma3,gemma-3-12b-pt,zeroshot,500,0.8525,0.8525,0.8525,0.017499999999999988,0.8508583333333335,0.8525,0.8358333333333333
YN,BABI,BABI,Same,Gemma3,gemma-3-12b-it,zeroshot,500,0.9233783783783784,0.9225,0.925,0.017499999999999988,0.9234949093434787,0.9275,0.9163851351351351
YN,BABI,ARITH,Cross,Gemma3,gemma-3-12b-it,zeroshot,500,0.885,0.8783333333333333,0.8925,0.06166666666666665,0.8859916666666667,0.8966666666666666,0.8725
YN,BABI,COMPS,Cross,Gemma3,gemma-3-12b-it,zeroshot,500,0.7908333333333334,0.7808333333333334,0.8025,0.20750000000000002,0.7913499999999999,0.8366666666666667,0.7533333333333333
YN,BABI,EWOK,Cross,Gemma3,gemma-3-12b-it,zeroshot,500,0.9308333333333333,0.9266666666666666,0.9316666666666666,0.02833333333333332,0.9299666666666668,0.9316666666666666,0.925
YN,BABI,BABI,Same,Llama3,Llama-3.1-8B,zeroshot,500,0.7983333333333333,0.7963267543859649,0.8008333333333333,0.011666666666666686,0.7986404065703309,0.8075,0.7907949790794979
YN,BABI,ARITH,Cross,Llama3,Llama-3.1-8B,zeroshot,500,0.7008333333333333,0.7008333333333333,0.7091666666666666,0.2766666666666666,0.7046499999999999,0.7116666666666667,0.6941666666666667
YN,BABI,COMPS,Cross,Llama3,Llama-3.1-8B,zeroshot,500,0.6633333333333333,0.6575,0.6833333333333333,0.27625,0.6683666666666669,0.7308333333333333,0.6091666666666666
YN,BABI,EWOK,Cross,Llama3,Llama-3.1-8B,zeroshot,500,0.7091666666666666,0.7,0.7116666666666667,0.26083333333333336,0.7054916666666667,0.7366666666666667,0.6766666666666666
YN,BABI,BABI,Same,Llama3,Llama-3.1-8B-Instruct,zeroshot,500,0.8541666666666666,0.8525,0.8566666666666667,0.007499999999999979,0.8544099931155279,0.86,0.8466666666666667
YN,BABI,ARITH,Cross,Llama3,Llama-3.1-8B-Instruct,zeroshot,500,0.8491666666666666,0.8491666666666666,0.8516666666666667,0.007499999999999979,0.850275,0.8575,0.8433333333333334
YN,BABI,COMPS,Cross,Llama3,Llama-3.1-8B-Instruct,zeroshot,500,0.8108333333333333,0.8083333333333333,0.8175,0.15875,0.8124083333333333,0.8325,0.7741666666666667
YN,BABI,EWOK,Cross,Llama3,Llama-3.1-8B-Instruct,zeroshot,500,0.855,0.8541666666666666,0.8558333333333333,0.013333333333333308,0.8551666666666666,0.8633333333333333,0.8433333333333334
YN,BABI,BABI,Same,Llama3,Llama-3.1-70B,zeroshot,500,0.8283333333333334,0.8258333333333333,0.8308333333333333,0.006250000000000019,0.8281177458731563,0.8366666666666667,0.8208333333333333
YN,BABI,ARITH,Cross,Llama3,Llama-3.1-70B,zeroshot,500,0.8241666666666667,0.8241666666666667,0.8316666666666667,0.015833333333333338,0.8263250000000003,0.8358333333333333,0.8191666666666667
YN,BABI,COMPS,Cross,Llama3,Llama-3.1-70B,zeroshot,500,0.6504166666666666,0.6266666666666667,0.6533333333333333,0.3179166666666667,0.6432249999999999,0.6975,0.5908333333333333
YN,BABI,EWOK,Cross,Llama3,Llama-3.1-70B,zeroshot,500,0.8366666666666667,0.8358333333333333,0.8408333333333333,0.05500000000000002,0.8368999999999999,0.8416666666666667,0.8233333333333334
YN,BABI,BABI,Same,Llama3,Llama-3.1-70B-Instruct,zeroshot,500,0.9241666666666667,0.9220484658298466,0.925,0.0050000000000000044,0.9236521212541355,0.9283333333333333,0.9171171171171171
YN,BABI,ARITH,Cross,Llama3,Llama-3.1-70B-Instruct,zeroshot,500,0.9341666666666667,0.9316666666666666,0.9358333333333333,0.012499999999999983,0.9335916666666667,0.9366666666666666,0.9266666666666666
YN,BABI,COMPS,Cross,Llama3,Llama-3.1-70B-Instruct,zeroshot,500,0.9091666666666667,0.9066666666666666,0.9116666666666666,0.08083333333333331,0.9090750000000001,0.9225,0.8908333333333334
YN,BABI,EWOK,Cross,Llama3,Llama-3.1-70B-Instruct,zeroshot,500,0.9308333333333333,0.9291666666666667,0.9333333333333333,0.006250000000000019,0.9310583333333335,0.9358333333333333,0.9258333333333333
YN,BABI,BABI,Same,Falcon,Falcon3-3B-Base,instronly,500,0.8625,0.8607565789473685,0.8641666666666666,0.029166666666666674,0.8621887165753273,0.8683333333333333,0.855
YN,BABI,ARITH,Cross,Falcon,Falcon3-3B-Base,instronly,500,0.8583333333333333,0.8566666666666667,0.8608333333333333,0.05666666666666664,0.8587333333333333,0.8658333333333333,0.8558333333333333
YN,BABI,COMPS,Cross,Falcon,Falcon3-3B-Base,instronly,500,0.7754166666666666,0.77,0.78,0.21875,0.7752249999999999,0.79,0.7591666666666667
YN,BABI,EWOK,Cross,Falcon,Falcon3-3B-Base,instronly,500,0.8566666666666667,0.8558333333333333,0.8575,0.07416666666666669,0.8565916666666666,0.86,0.85
YN,BABI,BABI,Same,Falcon,Falcon3-3B-Instruct,instronly,500,0.8315261547022816,0.8291666666666667,0.8341666666666666,0.10666666666666669,0.8315637733336987,0.8391666666666666,0.8233333333333334
YN,BABI,ARITH,Cross,Falcon,Falcon3-3B-Instruct,instronly,500,0.825,0.8233333333333334,0.8275,0.12416666666666665,0.8250833333333334,0.8391666666666666,0.8108333333333333
YN,BABI,COMPS,Cross,Falcon,Falcon3-3B-Instruct,instronly,500,0.795,0.7939583333333333,0.7983333333333333,0.1741666666666667,0.7964333333333333,0.8075,0.7875
YN,BABI,EWOK,Cross,Falcon,Falcon3-3B-Instruct,instronly,500,0.835,0.8325,0.8366666666666667,0.10499999999999998,0.8341583333333332,0.8475,0.825
YN,BABI,BABI,Same,Falcon,Falcon3-10B-Base,instronly,500,0.8941666666666667,0.8914967811158798,0.8960416666666666,0.003333333333333327,0.8938065105489602,0.9016666666666666,0.8866666666666667
YN,BABI,ARITH,Cross,Falcon,Falcon3-10B-Base,instronly,500,0.8916666666666667,0.885,0.8991666666666667,0.01625,0.8916249999999999,0.9075,0.8508333333333333
YN,BABI,COMPS,Cross,Falcon,Falcon3-10B-Base,instronly,500,0.8516666666666667,0.8362499999999999,0.855,0.14500000000000002,0.8457166666666666,0.8708333333333333,0.7941666666666667
YN,BABI,EWOK,Cross,Falcon,Falcon3-10B-Base,instronly,500,0.8991666666666667,0.8991666666666667,0.9,0.05916666666666667,0.899475,0.9058333333333334,0.8933333333333333
YN,BABI,BABI,Same,Falcon,Falcon3-10B-Instruct,instronly,500,0.924780701754386,0.9233333333333333,0.9258333333333333,0.007499999999999979,0.9245358059711382,0.9291666666666667,0.92
YN,BABI,ARITH,Cross,Falcon,Falcon3-10B-Instruct,instronly,500,0.9075,0.8991666666666667,0.9125,0.04916666666666669,0.9043833333333334,0.9258333333333333,0.8533333333333334
YN,BABI,COMPS,Cross,Falcon,Falcon3-10B-Instruct,instronly,500,0.9116666666666666,0.9091666666666667,0.9125,0.04666666666666666,0.9105333333333331,0.9183333333333333,0.8925
YN,BABI,EWOK,Cross,Falcon,Falcon3-10B-Instruct,instronly,500,0.9241666666666667,0.9225,0.9258333333333333,0.015833333333333338,0.9239749999999998,0.9283333333333333,0.9175
YN,BABI,BABI,Same,Gemma3,gemma-3-27b-pt,instronly,500,0.9008333333333334,0.899155701754386,0.9025461409395973,0.0024999999999999745,0.9007830460367006,0.905,0.8958333333333334
YN,BABI,ARITH,Cross,Gemma3,gemma-3-27b-pt,instronly,500,0.8933333333333333,0.8933333333333333,0.8958333333333334,0.06333333333333335,0.8936749999999999,0.905,0.875
YN,BABI,COMPS,Cross,Gemma3,gemma-3-27b-pt,instronly,500,0.9025,0.8991666666666667,0.9025,0.010833333333333334,0.9012416666666669,0.9066666666666666,0.8991666666666667
YN,BABI,EWOK,Cross,Gemma3,gemma-3-27b-pt,instronly,500,0.8991666666666667,0.8991666666666667,0.9025,0.010833333333333334,0.9006166666666668,0.9041666666666667,0.8991666666666667
YN,BABI,BABI,Same,Gemma3,gemma-3-27b-it,instronly,500,0.91,0.9075,0.9125,0.003333333333333327,0.9100540580292139,0.9158798283261803,0.9016666666666666
YN,BABI,ARITH,Cross,Gemma3,gemma-3-27b-it,instronly,500,0.9033333333333333,0.8941666666666667,0.909375,0.018333333333333313,0.901375,0.9275,0.8425
YN,BABI,COMPS,Cross,Gemma3,gemma-3-27b-it,instronly,500,0.8933333333333333,0.8866666666666667,0.9041666666666667,0.10500000000000002,0.8927833333333333,0.9166666666666666,0.8525
YN,BABI,EWOK,Cross,Gemma3,gemma-3-27b-it,instronly,500,0.9316666666666666,0.93,0.9325,0.04916666666666669,0.9313083333333333,0.9333333333333333,0.9283333333333333
YN,BABI,BABI,Same,Gemma3,gemma-3-12b-pt,instronly,500,0.8900503355704699,0.8883333333333333,0.8925,0.003333333333333327,0.8907133645906715,0.8983333333333333,0.8858333333333334
YN,BABI,ARITH,Cross,Gemma3,gemma-3-12b-pt,instronly,500,0.8933333333333333,0.8933333333333333,0.8983333333333333,0.030000000000000027,0.8948749999999999,0.8983333333333333,0.8816666666666667
YN,BABI,COMPS,Cross,Gemma3,gemma-3-12b-pt,instronly,500,0.8816666666666667,0.8816666666666667,0.8841666666666667,0.015000000000000013,0.883083333333333,0.8941666666666667,0.8808333333333334
YN,BABI,EWOK,Cross,Gemma3,gemma-3-12b-pt,instronly,500,0.8933333333333333,0.8933333333333333,0.8983333333333333,0.030000000000000027,0.8950333333333331,0.8983333333333333,0.8933333333333333
YN,BABI,BABI,Same,Gemma3,gemma-3-12b-it,instronly,500,0.9225,0.9203765690376569,0.9241666666666667,0.004166666666666652,0.9221488245104231,0.9266666666666666,0.9166666666666666
YN,BABI,ARITH,Cross,Gemma3,gemma-3-12b-it,instronly,500,0.9233333333333333,0.9216666666666666,0.9241666666666667,0.007499999999999979,0.922375,0.9258333333333333,0.915
YN,BABI,COMPS,Cross,Gemma3,gemma-3-12b-it,instronly,500,0.9079166666666667,0.905625,0.9083333333333333,0.06333333333333335,0.9053916666666666,0.9141666666666667,0.8725
YN,BABI,EWOK,Cross,Gemma3,gemma-3-12b-it,instronly,500,0.9233333333333333,0.9216666666666666,0.9233333333333333,0.006666666666666682,0.9228583333333333,0.9258333333333333,0.9183333333333333
YN,BABI,BABI,Same,Llama3,Llama-3.1-8B,instronly,500,0.8558333333333333,0.8547916666666666,0.8575,0.005833333333333357,0.8560920263816005,0.8621621621621621,0.85
YN,BABI,ARITH,Cross,Llama3,Llama-3.1-8B,instronly,500,0.8575,0.8558333333333333,0.8591666666666666,0.050833333333333314,0.8559583333333333,0.8591666666666666,0.83
YN,BABI,COMPS,Cross,Llama3,Llama-3.1-8B,instronly,500,0.8575,0.8558333333333333,0.8591666666666666,0.050833333333333314,0.8573083333333333,0.86,0.8433333333333334
YN,BABI,EWOK,Cross,Llama3,Llama-3.1-8B,instronly,500,0.85625,0.8558333333333333,0.8591666666666666,0.009583333333333333,0.8574916666666667,0.8633333333333333,0.855
YN,BABI,BABI,Same,Llama3,Llama-3.1-8B-Instruct,instronly,500,0.8725,0.8708333333333333,0.8741666666666666,0.005852908277404922,0.8725508817867926,0.8783333333333333,0.8657718120805369
YN,BABI,ARITH,Cross,Llama3,Llama-3.1-8B-Instruct,instronly,500,0.8758333333333334,0.8758333333333334,0.8783333333333333,0.04249999999999998,0.8757999999999998,0.8783333333333333,0.8691666666666666
YN,BABI,COMPS,Cross,Llama3,Llama-3.1-8B-Instruct,instronly,500,0.8416666666666667,0.8416666666666667,0.85,0.15000000000000002,0.842575,0.8533333333333334,0.8125
YN,BABI,EWOK,Cross,Llama3,Llama-3.1-8B-Instruct,instronly,500,0.8783333333333333,0.87,0.8783333333333333,0.06333333333333335,0.8744,0.8783333333333333,0.8633333333333333
YN,BABI,BABI,Same,Llama3,Llama-3.1-70B,instronly,500,0.9153734576762882,0.9133333333333333,0.9166666666666666,0.007499999999999979,0.9153980141607045,0.9208333333333333,0.9108333333333334
YN,BABI,ARITH,Cross,Llama3,Llama-3.1-70B,instronly,500,0.9125,0.9091666666666667,0.9125,0.06166666666666665,0.9114666666666664,0.9183333333333333,0.9025
YN,BABI,COMPS,Cross,Llama3,Llama-3.1-70B,instronly,500,0.9158333333333334,0.9158333333333334,0.9175,0.016666666666666663,0.916466666666667,0.92,0.9133333333333333
YN,BABI,EWOK,Cross,Llama3,Llama-3.1-70B,instronly,500,0.9091666666666667,0.9016666666666666,0.9091666666666667,0.020833333333333343,0.9054500000000002,0.9133333333333333,0.8983333333333333
YN,BABI,BABI,Same,Llama3,Llama-3.1-70B-Instruct,instronly,500,0.9191666666666667,0.9175,0.9208333333333333,0.0024999999999999745,0.9190824822284788,0.9241666666666667,0.9116666666666666
YN,BABI,ARITH,Cross,Llama3,Llama-3.1-70B-Instruct,instronly,500,0.9266666666666666,0.925,0.9291666666666667,0.035833333333333356,0.9268499999999997,0.93,0.9166666666666666
YN,BABI,COMPS,Cross,Llama3,Llama-3.1-70B-Instruct,instronly,500,0.9241666666666667,0.9225,0.9258333333333333,0.05583333333333332,0.9240916666666665,0.9291666666666667,0.9166666666666666
YN,BABI,EWOK,Cross,Llama3,Llama-3.1-70B-Instruct,instronly,500,0.925,0.925,0.925,0.025000000000000022,0.9251249999999999,0.9266666666666666,0.9233333333333333
YN,BABI,BABI,Same,Falcon,Falcon3-3B-Base,fewshot,500,0.8812695749440715,0.88,0.8833333333333333,0.0024999999999999745,0.881435153894694,0.89,0.8766666666666667
YN,BABI,ARITH,Cross,Falcon,Falcon3-3B-Base,fewshot,500,0.8416666666666667,0.84,0.8441666666666666,0.1433333333333333,0.8416416666666667,0.8541666666666666,0.8333333333333334
YN,BABI,COMPS,Cross,Falcon,Falcon3-3B-Base,fewshot,500,0.8633333333333333,0.86,0.865,0.10208333333333335,0.8616499999999999,0.8666666666666667,0.8433333333333334
YN,BABI,EWOK,Cross,Falcon,Falcon3-3B-Base,fewshot,500,0.8441666666666666,0.8433333333333334,0.85,0.13333333333333333,0.84705,0.8608333333333333,0.8408333333333333
YN,BABI,BABI,Same,Falcon,Falcon3-3B-Instruct,fewshot,500,0.835,0.8333333333333334,0.8375,0.003333333333333327,0.8348333527941847,0.8408333333333333,0.8258333333333333
YN,BABI,ARITH,Cross,Falcon,Falcon3-3B-Instruct,fewshot,500,0.84,0.84,0.8416666666666667,0.11333333333333331,0.8409583333333335,0.8458333333333333,0.8383333333333334
YN,BABI,COMPS,Cross,Falcon,Falcon3-3B-Instruct,fewshot,500,0.8408333333333333,0.8408333333333333,0.8425,0.07041666666666666,0.8417333333333334,0.8458333333333333,0.8366666666666667
YN,BABI,EWOK,Cross,Falcon,Falcon3-3B-Instruct,fewshot,500,0.8404166666666666,0.8391666666666666,0.8433333333333334,0.033333333333333326,0.8410916666666667,0.845,0.8383333333333334
YN,BABI,BABI,Same,Falcon,Falcon3-10B-Base,fewshot,500,0.9031311018131102,0.9009633668903803,0.9058333333333334,0.002508389261744959,0.9032703535802058,0.9116666666666666,0.8966666666666666
YN,BABI,ARITH,Cross,Falcon,Falcon3-10B-Base,fewshot,500,0.9175,0.913125,0.9191666666666667,0.06416666666666668,0.9169666666666668,0.9291666666666667,0.9041666666666667
YN,BABI,COMPS,Cross,Falcon,Falcon3-10B-Base,fewshot,500,0.8879166666666667,0.8825,0.8916666666666667,0.10041666666666665,0.8885666666666665,0.9091666666666667,0.8683333333333333
YN,BABI,EWOK,Cross,Falcon,Falcon3-10B-Base,fewshot,500,0.9291666666666667,0.9266666666666666,0.9291666666666667,0.04749999999999999,0.9268666666666665,0.9308333333333333,0.9175
YN,BABI,BABI,Same,Falcon,Falcon3-10B-Instruct,fewshot,500,0.9220833333333334,0.9207005033557046,0.9233333333333333,0.010000000000000009,0.9217633909517526,0.9275,0.9158333333333334
YN,BABI,ARITH,Cross,Falcon,Falcon3-10B-Instruct,fewshot,500,0.92,0.92,0.92,0.04749999999999999,0.9199666666666667,0.9208333333333333,0.9175
YN,BABI,COMPS,Cross,Falcon,Falcon3-10B-Instruct,fewshot,500,0.9220833333333334,0.9208333333333333,0.9241666666666667,0.03666666666666665,0.9220333333333334,0.925,0.9141666666666667
YN,BABI,EWOK,Cross,Falcon,Falcon3-10B-Instruct,fewshot,500,0.9216666666666666,0.9183333333333333,0.9241666666666667,0.008333333333333331,0.9212333333333333,0.925,0.91
YN,BABI,BABI,Same,Gemma3,gemma-3-27b-pt,fewshot,500,0.9115350877192983,0.9091666666666667,0.9133333333333333,0.004349567688493844,0.9113777650021668,0.9191666666666667,0.905
YN,BABI,ARITH,Cross,Gemma3,gemma-3-27b-pt,fewshot,500,0.8958333333333334,0.8891666666666667,0.9058333333333334,0.10083333333333333,0.897275,0.9241666666666667,0.8658333333333333
YN,BABI,COMPS,Cross,Gemma3,gemma-3-27b-pt,fewshot,500,0.89,0.8875,0.8958333333333334,0.10666666666666669,0.8936666666666667,0.9158333333333334,0.8733333333333333
YN,BABI,EWOK,Cross,Gemma3,gemma-3-27b-pt,fewshot,500,0.92,0.9141666666666667,0.9225,0.025000000000000022,0.9180833333333333,0.9241666666666667,0.905
YN,BABI,BABI,Same,Gemma3,gemma-3-27b-it,fewshot,500,0.915,0.9141657725321889,0.9166666666666666,0.0024999999999999745,0.9151443513800448,0.9191666666666667,0.9108333333333334
